Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
CPN,2026-08-17,66.25,-0.38,5294116,44.4,67.28,66.71,HOLD,2026-08-03,11
PRM,2026-08-17,9.95,-0.5,3007226,56.4,9.97,9.3,HOLD,2026-07-07,30
CPALL,2026-08-17,46.75,-0.53,26359622,43.6,47.67,46.94,HOLD,2026-08-03,11
STA,2026-08-17,18.5,-0.54,18445457,51.9,18.55,18.23,HOLD,2026-07-31,12
AP,2026-08-17,8.3,-0.6,7415321,60.9,8.16,7.73,HOLD,2026-07-14,25
PTT,2026-08-17,39.5,-0.63,167742537,62.3,39.02,37.45,HOLD,2026-08-17,1
TTB,2026-08-17,2.96,-0.67,447931291,52.4,3.04,2.72,HOLD,2026-06-15,46
RATCH,2026-08-17,37.25,-0.67,6143406,46.7,38.74,35.25,HOLD,2026-06-30,35
AMATA,2026-08-17,31.0,-0.8,13253420,66.2,28.59,27.62,HOLD,2026-08-17,1
SCGP,2026-08-17,30.25,-0.82,8069578,52.1,30.57,28.75,HOLD,2026-07-21,20
SJWD,2026-08-17,10.2,-0.97,4836210,68.6,9.73,8.76,HOLD,2026-07-02,33
MEGA,2026-08-17,37.5,-1.32,1378283,46.1,38.19,37.01,HOLD,2026-07-07,30
QH,2026-08-17,1.45,-1.36,11865966,56.8,1.43,1.39,HOLD,2026-08-03,11
TCAP,2026-08-17,86.25,-1.43,7878540,66.0,81.01,72.62,HOLD,2026-06-17,44
CKP,2026-08-17,2.46,-1.6,7422916,41.3,2.54,2.49,HOLD,2026-06-18,43
ROJNA,2026-08-17,6.1,-1.61,5836740,55.8,6.12,5.83,HOLD,2026-07-13,26
CHG,2026-08-17,1.56,-1.89,29645982,46.1,1.57,1.56,HOLD,2026-08-07,7
BH,2026-08-17,191.0,-2.05,5704209,56.5,187.15,186.04,HOLD,2026-08-03,11
SPRC,2026-08-17,11.0,-3.51,33714590,65.3,10.76,8.92,HOLD,2026-06-29,36
BCP,2026-08-17,47.75,-3.54,13850417,68.4,45.83,39.45,HOLD,2026-07-15,24
JAS,2026-08-17,1.0,-4.76,70793878,20.4,1.08,1.12,HOLD,2026-07-15,24
TOP,2026-08-17,63.0,-4.91,23279207,52.8,64.96,55.4,HOLD,2026-07-09,28
