Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
EGCO,2026-08-07,132.0,0.0,1292136,58.9,132.22,124.21,HOLD,2026-07-01,28
BBL,2026-08-07,194.5,-0.26,9322045,56.5,194.85,185.34,HOLD,2026-06-19,36
ADVANC,2026-08-07,374.0,-0.27,10150458,51.2,376.2,367.9,HOLD,2026-07-01,28
SCB,2026-08-07,153.5,-0.32,11182949,53.3,154.75,148.41,HOLD,2026-06-15,40
CPN,2026-08-07,68.25,-0.36,4540587,54.6,67.65,66.53,HOLD,2026-08-03,5
SCC,2026-08-07,259.0,-0.38,1451337,60.3,255.85,246.12,HOLD,2026-07-15,18
TISCO,2026-08-07,129.0,-0.39,2794043,61.4,128.75,121.69,HOLD,2026-06-08,45
AOT,2026-08-07,63.0,-0.4,10888535,50.5,63.58,61.55,HOLD,2026-05-18,60
BTG,2026-08-07,20.9,-0.48,1305431,46.0,21.19,20.73,HOLD,2026-07-10,21
PR9,2026-08-07,18.5,-0.54,3083074,63.7,17.95,17.42,HOLD,2026-08-07,1
RATCH,2026-08-07,39.25,-0.63,7372859,70.8,38.45,34.29,HOLD,2026-06-30,29
CENTEL,2026-08-07,38.25,-0.65,2787610,54.4,37.9,36.46,HOLD,2026-07-30,7
BANPU,2026-08-06,15.0,-0.66,26156300,91.9,12.28,11.74,HOLD,2026-07-24,10
RCL,2026-08-07,34.25,-0.72,14921954,54.7,33.9,32.73,HOLD,2026-07-10,21
TRUE,2026-08-07,13.4,-0.74,173419104,43.9,13.86,13.63,HOLD,2026-07-31,6
HMPRO,2026-08-07,6.65,-0.75,37846450,56.2,6.6,6.38,HOLD,2026-08-05,3
KBANK,2026-08-07,250.0,-0.79,11160278,75.4,239.75,222.99,HOLD,2026-06-17,38
TCAP,2026-08-07,87.5,-0.85,4797321,77.6,76.38,69.36,HOLD,2026-06-18,37
BCH,2026-08-07,11.2,-0.88,10258259,68.8,10.53,9.95,HOLD,2026-08-05,3
KTB,2026-08-07,45.0,-1.1,78068815,72.1,42.96,39.27,HOLD,2026-06-17,38
GULF,2026-08-07,66.75,-1.11,50786894,58.4,65.84,64.2,HOLD,2026-08-03,5
MOSHI,2026-08-07,42.0,-1.18,290946,64.4,40.26,38.59,HOLD,2026-07-28,9
AP,2026-08-07,8.15,-1.21,6412515,59.9,8.04,7.61,HOLD,2026-07-14,19
BJC,2026-08-07,15.9,-1.24,7610573,59.7,15.56,14.85,HOLD,2026-07-27,10
TASCO,2026-08-07,15.2,-1.3,4687246,68.1,14.34,13.99,HOLD,2026-07-17,16
CPF,2026-08-07,21.6,-1.37,24153791,49.7,22.03,20.63,HOLD,2026-07-02,27
QH,2026-08-07,1.43,-1.38,26019974,56.7,1.41,1.38,HOLD,2026-08-03,5
OR,2026-08-07,12.5,-1.57,26486420,42.0,12.81,12.55,HOLD,2026-07-14,19
PLANB,2026-08-07,5.85,-1.68,10549591,60.0,5.84,4.97,HOLD,2026-07-06,25
KKP,2026-08-07,112.5,-1.75,9569227,56.4,112.58,101.96,HOLD,2026-04-27,75
TTB,2026-08-07,3.1,-1.9,201330243,72.3,2.95,2.63,HOLD,2026-06-15,40
SCGP,2026-08-07,31.0,-2.36,5207001,60.0,30.12,28.07,HOLD,2026-07-21,14
GPSC,2026-08-07,49.75,-2.93,13563031,45.7,52.44,47.03,HOLD,2026-06-18,37
BGRIM,2026-08-07,17.7,-3.28,24643021,40.4,19.08,17.47,HOLD,2026-06-15,40
