Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
PR9,2026-09-09,19.3,-0.52,2398407,62.3,18.7,18.23,HOLD,2026-08-21,14
CPALL,2026-09-09,46.0,-0.54,24917055,43.0,46.49,47.1,HOLD,2026-09-04,4
SISB,2026-09-09,9.05,-0.55,487575,33.5,9.3,9.71,HOLD,2026-09-01,7
TCAP,2026-09-09,82.5,-0.6,5264272,47.2,85.46,79.92,HOLD,2026-06-18,60
CHG,2026-09-09,1.54,-0.65,23623233,47.2,1.56,1.58,SELL,2026-09-09,1
SCB,2026-09-09,148.5,-0.67,10216885,35.9,151.53,153.14,HOLD,2026-09-01,7
TTB,2026-09-09,2.9,-0.68,670212363,46.3,2.93,2.9,HOLD,2026-06-15,63
OR,2026-09-09,12.5,-0.79,22304427,46.4,12.54,12.65,HOLD,2026-08-25,12
HMPRO,2026-09-09,6.25,-0.79,44940757,37.9,6.49,6.54,HOLD,2026-09-04,4
MTC,2026-09-09,30.0,-0.83,10049455,29.2,31.62,32.88,HOLD,2026-09-03,5
ROJNA,2026-09-09,5.75,-0.86,2479201,41.8,5.91,5.96,HOLD,2026-09-08,2
COCOCO,2026-09-09,5.7,-0.87,507878,42.6,5.88,5.89,SELL,2026-09-09,1
MINT,2026-09-09,22.1,-0.9,38145170,40.0,22.44,23.05,HOLD,2026-08-12,21
TLI,2026-09-09,11.0,-0.9,6907387,38.9,11.27,11.56,HOLD,2026-08-26,11
BCH,2026-09-09,10.9,-0.91,3735998,49.2,11.1,10.7,HOLD,2026-08-21,14
STGT,2026-09-09,10.9,-0.91,2010472,51.5,10.9,10.72,HOLD,2026-09-07,3
BTS,2026-09-09,2.04,-0.97,22446163,43.4,2.07,2.09,HOLD,2026-09-02,6
BDMS,2026-09-09,19.8,-1.0,64083894,50.3,19.8,19.62,HOLD,2026-09-04,4
BH,2026-09-09,196.5,-1.01,1913017,54.7,195.82,190.27,HOLD,2026-08-03,28
LH,2026-09-09,3.62,-1.09,21215519,34.5,3.67,3.74,SELL,2026-09-09,1
JAS,2026-09-09,0.89,-1.11,8408698,29.0,0.95,1.04,HOLD,2026-07-15,41
KTB,2026-09-09,43.25,-1.14,59192062,48.4,43.7,42.91,HOLD,2026-06-17,61
AOT,2026-09-09,62.25,-1.19,16488467,41.9,64.47,63.92,HOLD,2026-08-18,17
BJC,2026-09-09,16.5,-1.2,8135194,56.2,16.17,15.7,HOLD,2026-09-07,3
OSP,2026-09-09,16.3,-1.21,5151186,38.4,17.02,17.29,HOLD,2026-09-01,7
AWC,2026-09-09,3.1,-1.27,86020968,59.7,3.02,2.9,HOLD,2026-07-28,32
BBL,2026-09-09,190.0,-1.3,9720438,45.3,191.12,192.9,SELL,2026-09-09,1
SAWAD,2026-09-09,22.6,-1.31,8636760,37.4,23.49,24.26,HOLD,2026-09-01,7
KTC,2026-09-09,37.0,-1.33,10368201,44.2,37.42,37.84,HOLD,2026-09-08,2
BCPG,2026-09-09,7.35,-1.34,6972289,55.4,7.2,7.22,HOLD,2026-08-24,13
MEGA,2026-09-09,35.25,-1.4,632608,38.4,36.39,37.32,HOLD,2026-09-02,6
BEM,2026-09-09,6.75,-1.46,26003554,44.7,6.99,6.73,HOLD,2026-06-19,59
KBANK,2026-09-09,244.0,-1.61,12505428,44.3,249.55,242.94,HOLD,2026-06-17,61
STA,2026-09-09,22.5,-1.75,25163146,66.6,20.99,19.4,HOLD,2026-08-20,15
DELTA,2026-09-09,270.0,-1.82,16604409,52.8,259.4,279.32,HOLD,2026-08-26,11
ERW,2026-09-09,3.84,-2.04,40373032,63.5,3.73,3.46,HOLD,2026-07-22,36
CCET,2026-09-09,9.35,-2.09,63589119,55.9,9.11,8.81,HOLD,2026-09-03,5
GLOBAL,2026-09-09,6.6,-2.22,6028681,33.0,7.07,7.25,HOLD,2026-09-04,4
DOHOME,2026-09-09,3.5,-2.23,10678108,36.3,3.63,3.79,HOLD,2026-09-02,6
TU,2026-09-09,12.8,-2.29,17563380,48.1,13.0,12.59,HOLD,2026-07-01,51
TIDLOR,2026-09-09,18.2,-2.67,46314987,34.9,19.28,19.28,HOLD,2026-08-21,14
ITC,2026-09-09,16.8,-2.89,16895559,37.6,17.4,17.09,HOLD,2026-08-25,12
MOSHI,2026-09-09,37.75,-3.21,664336,40.1,39.26,39.61,HOLD,2026-09-07,3
KKP,2026-09-09,114.5,-3.78,14140858,50.3,114.65,111.95,HOLD,2026-08-27,10
BA,2026-09-09,18.4,-5.15,13276318,41.2,19.16,18.88,HOLD,2026-08-04,27
