Symbol,Date,Close,ChangePct,Volume,RSI14,SMA20,SMA50,Signal,SignalSince,SignalDays
DELTA,2026-08-28,,,22052792,36.8,,,N/A,2026-08-28,1
DOHOME,2026-08-28,,,11294557,38.7,,,N/A,2026-08-28,1
EA,2026-08-28,,,12249367,45.5,,,N/A,2026-08-28,1
EGCO,2026-08-28,,,2723476,56.3,,,N/A,2026-08-28,1
ERW,2026-08-28,,,6429417,69.2,,,N/A,2026-08-28,1
GLOBAL,2026-08-28,,,8289009,44.1,,,N/A,2026-08-28,1
GPSC,2026-08-28,,,7535699,62.1,,,N/A,2026-08-28,1
GULF,2026-08-28,,,35453374,44.2,,,N/A,2026-08-28,1
GUNKUL,2026-08-28,,,137447645,55.1,,,N/A,2026-08-28,1
HANA,2026-08-28,,,8684438,65.3,,,N/A,2026-08-28,1
HMPRO,2026-08-28,,,18966148,46.1,,,N/A,2026-08-28,1
ICHI,2026-08-28,,,3361739,36.7,,,N/A,2026-08-28,1
IRPC,2026-08-28,,,100877874,60.9,,,N/A,2026-08-28,1
ITC,2026-08-28,,,8472823,58.2,,,N/A,2026-08-28,1
IVL,2026-08-28,,,160974868,52.4,,,N/A,2026-08-28,1
JAS,2026-08-28,,,77551000,17.3,,,N/A,2026-08-28,1
JMART,2026-08-28,,,6316091,53.4,,,N/A,2026-08-28,1
JMT,2026-08-28,,,10505093,39.6,,,N/A,2026-08-28,1
KBANK,2026-08-28,,,12537047,53.5,,,N/A,2026-08-28,1
KCE,2026-08-28,,,25245065,74.7,,,N/A,2026-08-28,1
KKP,2026-08-28,,,10099677,63.3,,,N/A,2026-08-28,1
KTB,2026-08-28,,,67536169,51.5,,,N/A,2026-08-28,1
KTC,2026-08-28,,,8370582,48.6,,,N/A,2026-08-28,1
LH,2026-08-28,,,10934621,42.6,,,N/A,2026-08-28,1
M,2026-08-28,,,1336570,43.3,,,N/A,2026-08-28,1
MEGA,2026-08-28,,,510707,38.3,,,N/A,2026-08-28,1
MINT,2026-08-28,,,15876965,40.4,,,N/A,2026-08-28,1
MOSHI,2026-08-28,,,315506,41.6,,,N/A,2026-08-28,1
MTC,2026-08-28,,,6704935,39.9,,,N/A,2026-08-28,1
OR,2026-08-28,,,6271901,57.8,,,N/A,2026-08-28,1
OSP,2026-08-28,,,15975228,43.5,,,N/A,2026-08-28,1
PLANB,2026-08-28,,,9144969,68.3,,,N/A,2026-08-28,1
PR9,2026-08-28,,,2809412,59.9,,,N/A,2026-08-28,1
PRM,2026-08-28,,,2441060,40.0,,,N/A,2026-08-28,1
PTT,2026-08-28,,,85719801,61.0,,,N/A,2026-08-28,1
PTTEP,2026-08-28,,,19985560,45.7,,,N/A,2026-08-28,1
PTTGC,2026-08-28,,,30070942,69.2,,,N/A,2026-08-28,1
QH,2026-08-28,,,15571478,45.8,,,N/A,2026-08-28,1
RATCH,2026-08-28,,,9425528,49.5,,,N/A,2026-08-28,1
RCL,2026-08-28,,,5994616,76.6,,,N/A,2026-08-28,1
ROJNA,2026-08-28,,,1267227,49.6,,,N/A,2026-08-28,1
SAPPE,2026-08-28,,,185304,58.8,,,N/A,2026-08-28,1
SAWAD,2026-08-28,,,7235609,48.8,,,N/A,2026-08-28,1
SCB,2026-08-28,,,10451080,49.1,,,N/A,2026-08-28,1
SCC,2026-08-28,,,6657090,55.0,,,N/A,2026-08-28,1
SCGP,2026-08-28,,,17405780,43.1,,,N/A,2026-08-28,1
SIRI,2026-08-28,,,21099027,39.7,,,N/A,2026-08-28,1
SISB,2026-08-28,,,1339103,46.3,,,N/A,2026-08-28,1
SJWD,2026-08-28,,,2042191,53.2,,,N/A,2026-08-28,1
SKY,2026-08-28,,,658056,51.8,,,N/A,2026-08-28,1
SNNP,2026-08-28,,,189538,37.4,,,N/A,2026-08-28,1
SPALI,2026-08-28,,,5089258,55.8,,,N/A,2026-08-28,1
SPRC,2026-08-28,,,30156012,70.1,,,N/A,2026-08-28,1
STA,2026-08-28,,,23073338,68.3,,,N/A,2026-08-28,1
STGT,2026-08-28,,,2151398,48.1,,,N/A,2026-08-28,1
TASCO,2026-08-28,,,16527720,65.7,,,N/A,2026-08-28,1
TCAP,2026-08-28,,,3509027,57.4,,,N/A,2026-08-28,1
TIDLOR,2026-08-28,,,9444987,55.1,,,N/A,2026-08-28,1
TISCO,2026-08-28,,,2671326,52.2,,,N/A,2026-08-28,1
TLI,2026-08-28,,,22298343,49.7,,,N/A,2026-08-28,1
TOP,2026-08-28,,,31570758,49.5,,,N/A,2026-08-28,1
TRUE,2026-08-28,,,89999499,37.8,,,N/A,2026-08-28,1
TTB,2026-08-28,,,585726817,48.2,,,N/A,2026-08-28,1
TU,2026-08-28,,,12534315,57.5,,,N/A,2026-08-28,1
VGI,2026-08-28,,,89751428,50.6,,,N/A,2026-08-28,1
WHA,2026-08-28,,,117670839,50.1,,,N/A,2026-08-28,1
